sid_A,sid_B,species_A,species_B,gap_mean,gap_std,n_runs,npos_bin,nneg_bin,gap_ci_lo,gap_ci_hi,gap_p,gap_snr,concept,j
7,10,Parakeet Auklet,Red winged Blackbird,0.10443872640581602,0.008243275209108385,3,12,11,0.09565598313636066,0.11012886039697219,0.0,12.669566858297676,a red belly,76
7,36,Parakeet Auklet,Northern Flicker,0.034588285992377954,0.008983898628738763,3,12,11,0.02538908240398598,0.04216819140869322,0.0,3.850030751447128,a red belly,76
7,58,Parakeet Auklet,Pigeon Guillemot,0.0880741033984385,0.014760792639954449,6,12,11,0.07834478645629961,0.1071287774818751,0.0,5.966759749342535,a red belly,76
7,61,Parakeet Auklet,Heermann Gull,0.17849503642779363,0.005179221342617422,6,11,11,0.17180869042576197,0.18183823425151824,0.0,34.46368181343722,a red belly,76
7,67,Parakeet Auklet,Anna Hummingbird,0.05204017062803379,0.0049382426770213685,12,11,11,0.048696939708727904,0.058726582821228,0.0,10.538196281776292,a red belly,76
7,84,Parakeet Auklet,Red legged Kittiwake,0.12091282357049433,0.003574641851788969,6,10,11,0.11774867120085819,0.12540414111638853,0.0,33.8251574702951,a red belly,76
7,141,Parakeet Auklet,Artic Tern,0.1408069204926308,1.492432275155446e-08,3,12,11,0.14080690455199155,0.14080692910919257,0.0,9434095.519171663,a red belly,76
7,188,Parakeet Auklet,Pileated Woodpecker,0.002345810045893478,4.805358936652364e-08,6,12,11,0.0023457480124374763,0.0023458416301301854,0.0,48815.525776350594,a red belly,76
10,7,Red winged Blackbird,Parakeet Auklet,0.10443872640581602,0.007029888718793407,12,12,11,0.09500224065603025,0.11023684829877922,0.0,14.856384015262938,a red belly,76
10,36,Red winged Blackbird,Northern Flicker,0.06973880563401776,0.010471089179459301,6,13,12,0.05812694778549343,0.08153874855012921,0.0,6.660129088018974,a red belly,76
10,61,Red winged Blackbird,Heermann Gull,0.06210924239401768,0.018999339393253937,3,11,12,0.04749074593459726,0.08207407037898172,0.0,3.2690211541145313,a red belly,76
10,83,Red winged Blackbird,White breasted Kingfisher,0.08085378287189811,0.03686815270705173,3,10,12,0.04158945489806766,0.10644856552072862,0.0,2.1930521855042726,a red belly,76
10,84,Red winged Blackbird,Red legged Kittiwake,0.025467542830591494,0.03557653688777372,3,10,12,0.002195803795089024,0.06347621986965626,0.0,0.7158522177190285,a red belly,76
10,141,Red winged Blackbird,Artic Tern,0.0363681940868148,0.0071388906818856115,9,12,12,0.030570080810413347,0.04580468845316232,0.0,5.09437610159824,a red belly,76
10,185,Red winged Blackbird,Bohemian Waxwing,0.010811521148783884,0.008243277510609848,3,12,12,0.005121390112455926,0.019594267373067454,0.0,1.3115561296531526,a red belly,76
10,189,Red winged Blackbird,Red bellied Woodpecker,0.12428413644730858,0.011815819883230503,3,16,12,0.11634837763106912,0.13689415745681088,0.0,10.518452182330511,a red belly,76
36,61,Northern Flicker,Heermann Gull,0.14270455913718436,0.013554549244896191,3,11,17,0.12849080279656613,0.15324113921646193,0.0,10.528167078694258,a red belly,76
36,83,Northern Flicker,White breasted Kingfisher,0.02270271849863244,0.015357260943984073,3,10,17,0.007637491238153488,0.03674962141309389,0.0,1.4783051860590748,a red belly,76
36,141,Northern Flicker,Artic Tern,0.10621863450025286,0.008035445666136627,6,12,17,0.09834006145085283,0.11600228145580782,0.0,13.218760837954006,a red belly,76
36,185,Northern Flicker,Bohemian Waxwing,0.08066196156222194,0.00778028539510068,9,12,17,0.07278338337252865,0.09044560337748364,0.0,10.367481069865132,a red belly,76
36,188,Northern Flicker,Pileated Woodpecker,0.032242475946484474,0.008983848150710275,3,12,17,0.02304332971066387,0.03982235085682957,0.0,3.588938214672117,a red belly,76
58,7,Pigeon Guillemot,Parakeet Auklet,0.0880741033984385,0.016503067872358366,3,12,11,0.07836498444634167,0.10570977592063839,0.0,5.336832162013976,a red belly,76
58,10,Pigeon Guillemot,Red winged Blackbird,0.010162971052274483,0.007002794137935257,6,13,12,0.004346802295855379,0.019065056007770975,0.0,1.451273713126703,a red belly,76
58,36,Pigeon Guillemot,Northern Flicker,0.0624737027789802,4.3105522157514864e-08,3,13,15,0.06247366705468978,0.062473747204399285,0.0,1449286.5499725547,a red belly,76
58,83,Pigeon Guillemot,White breasted Kingfisher,0.07367544147737737,0.018658857928002544,9,10,15,0.04879703454566797,0.08616586643985757,0.0,3.9485504288480255,a red belly,76
58,137,Pigeon Guillemot,Cliff Swallow,0.1534826951404944,0.014760738896919532,6,12,15,0.1344280919474956,0.1632120829730711,0.0,10.398036046971008,a red belly,76
58,185,Pigeon Guillemot,Bohemian Waxwing,0.027176144156161392,0.01650306492586657,3,12,15,0.009540474588789727,0.036885266063086446,0.0,1.646733153907631,a red belly,76
58,188,Pigeon Guillemot,Pileated Woodpecker,0.08572829335254502,0.016503040931711233,3,12,15,0.07601923175301956,0.10336393536877475,0.0,5.194696765407646,a red belly,76
58,189,Pigeon Guillemot,Red bellied Woodpecker,0.11360868633446031,0.01050124289384454,9,13,14,0.10558179216393171,0.127557501081201,0.0,10.818594281847831,a red belly,76
61,10,Heermann Gull,Red winged Blackbird,0.06210924239401768,0.01645391056968033,9,11,12,0.047052393583825514,0.08345589299896705,0.0,3.7747404865984766,a red belly,76
61,58,Heermann Gull,Pigeon Guillemot,0.09010351211760166,0.03368858786168248,3,11,15,0.05736376649593502,0.1213025593287443,0.0,2.6746004458504213,a red belly,76
61,67,Heermann Gull,Anna Hummingbird,0.23053520705582742,5.12714540452428e-08,6,11,19,0.23053517396024614,0.23053527324698997,0.0,4496277.998560459,a red belly,76
61,83,Heermann Gull,White breasted Kingfisher,0.16302103900091727,0.015852552455938036,3,10,19,0.15386852386479954,0.17995312074826272,0.0,10.283583003036803,a red belly,76
61,84,Heermann Gull,Red legged Kittiwake,0.05795536618239353,0.015852641837025266,3,10,13,0.048802839150420274,0.07488754119154406,0.0,3.6558806269991986,a red belly,76
61,137,Heermann Gull,Cliff Swallow,0.06324609567070416,0.0007088137728414242,3,11,18,0.06248901309897684,0.06365532949325947,0.0,89.22808501299465,a red belly,76
61,188,Heermann Gull,Pileated Woodpecker,0.16885103325468862,0.004021567167074766,6,11,18,0.16365921236710235,0.17144699404221364,0.0,41.986376503944406,a red belly,76
61,189,Heermann Gull,Red bellied Woodpecker,0.1869483469499984,0.018195508648750327,3,11,14,0.1682824478106967,0.20222601307640753,0.0,10.274422691259234,a red belly,76
67,7,Anna Hummingbird,Parakeet Auklet,0.05204017062803379,0.005179272614071467,6,11,11,0.048696939708727904,0.058726582821228,0.0,10.047775912895387,a red belly,76
67,10,Anna Hummingbird,Red winged Blackbird,0.16842596466180973,0.01899937873533836,3,11,12,0.1484611035812644,0.18304452234805552,0.0,8.864814318358574,a red belly,76
67,58,Anna Hummingbird,Pigeon Guillemot,0.14043169493822574,0.03368853960775617,3,11,15,0.10923270895390848,0.17317140746431112,0.0,4.168530205498294,a red belly,76
67,61,Anna Hummingbird,Heermann Gull,0.23053520705582742,4.964337191355519e-08,9,11,19,0.23053517396024614,0.23053527324698997,0.0,4643732.978579204,a red belly,76
67,83,Anna Hummingbird,White breasted Kingfisher,0.06109763357293233,0.005122332621497095,9,10,19,0.05426785674445955,0.06451256610758505,0.0,11.927697413595084,a red belly,76
67,84,Anna Hummingbird,Red legged Kittiwake,0.16616330639145607,0.005044200701736547,12,10,13,0.15933342635452286,0.1695782464099227,0.0,32.9414541933889,a red belly,76
67,141,Anna Hummingbird,Artic Tern,0.1892711838222719,0.025274619581957113,3,11,17,0.17467887540296356,0.2162669543979923,0.0,7.488586848994517,a red belly,76
67,185,Anna Hummingbird,Bohemian Waxwing,0.1754242872132783,0.004430966608636474,3,11,18,0.17069158064938525,0.1779825069775448,0.0,39.590523393194886,a red belly,76
67,188,Anna Hummingbird,Pileated Woodpecker,0.06168417380113881,0.00449630610405849,3,11,18,0.05908818495240569,0.06648667186616805,0.0,13.718855513805456,a red belly,76
67,189,Anna Hummingbird,Red bellied Woodpecker,0.04358686010582902,0.018195465344837812,3,11,14,0.02830925520624524,0.06225272614954944,0.0,2.3954792734003614,a red belly,76
83,7,White breasted Kingfisher,Parakeet Auklet,0.01584715075197059,0.003996587640868781,3,10,11,0.012774761964012154,0.02004754221255699,0.0,3.965170333299773,a red belly,76
83,10,White breasted Kingfisher,Red winged Blackbird,0.08085378287189811,0.03686815270705173,3,10,12,0.04158945489806766,0.10644856552072862,0.0,2.1930521855042726,a red belly,76
83,36,White breasted Kingfisher,Northern Flicker,0.02270271849863244,0.015357260943984073,3,10,17,0.007637491238153488,0.03674962141309389,0.0,1.4783051860590748,a red belly,76
83,58,White breasted Kingfisher,Pigeon Guillemot,0.07367544147737737,0.0215453932950065,3,10,15,0.050660353990714904,0.08616074429019502,0.0,3.4195449795308828,a red belly,76
83,61,White breasted Kingfisher,Heermann Gull,0.1630210390009173,0.01372871314166773,9,10,19,0.15386851945275792,0.18132598985640336,0.0,11.874458829958439,a red belly,76
83,67,White breasted Kingfisher,Anna Hummingbird,0.06109763357293233,0.0059147602358002975,3,10,19,0.054780087800574195,0.06451256169554341,0.0,10.329688969097463,a red belly,76
83,84,White breasted Kingfisher,Red legged Kittiwake,0.10506567281852375,9.967748425196935e-08,3,10,13,0.10506557514467701,0.10506576413112866,0.0,1054045.650944456,a red belly,76
83,137,White breasted Kingfisher,Cliff Swallow,0.22285891949512857,0.004427347385873145,3,10,18,0.2181250052085985,0.2256242431521831,0.0,50.336894763644175,a red belly,76
83,141,White breasted Kingfisher,Artic Tern,0.12997510587331537,0.014468699131956527,6,10,17,0.11268753553749855,0.14474539103118456,0.0,8.983192246859328,a red belly,76
83,188,White breasted Kingfisher,Pileated Woodpecker,0.008477712533801992,0.0036175520535368377,3,10,18,0.005061955081026054,0.011934837468260389,0.0,2.3434942762385242,a red belly,76
83,189,White breasted Kingfisher,Red bellied Woodpecker,0.02442926872527995,0.02037433993762055,9,10,14,0.00017532239017525875,0.04715315351393001,0.0,1.1990213572010295,a red belly,76
84,7,Red legged Kittiwake,Parakeet Auklet,0.12091282357049433,0.00399657108790793,3,10,11,0.1178405205605271,0.1251132169802809,0.0,30.2541405821794,a red belly,76
84,10,Red legged Kittiwake,Red winged Blackbird,0.025467542830591494,0.03557653688777372,3,10,12,0.002195803795089024,0.06347621986965626,0.0,0.7158522177190285,a red belly,76
84,36,Red legged Kittiwake,Northern Flicker,0.08236295431989131,0.013735862613616484,6,10,13,0.0676398905894402,0.09828403920890205,0.0,5.996198173403975,a red belly,76
84,61,Red legged Kittiwake,Heermann Gull,0.05795536618239353,0.015852641837025266,3,10,13,0.048802839150420274,0.07488754119154406,0.0,3.6558806269991986,a red belly,76
84,83,Red legged Kittiwake,White breasted Kingfisher,0.10506567281852375,9.967748425196935e-08,3,10,13,0.10506557514467701,0.10506576413112866,0.0,1054045.650944456,a red belly,76
84,137,Red legged Kittiwake,Cliff Swallow,0.1177932466766048,0.004427260489343569,3,10,13,0.11305942565187985,0.12055855843780382,0.0,26.606351023059787,a red belly,76
84,141,Red legged Kittiwake,Artic Tern,0.024909433054791614,0.01617654107196288,3,10,13,0.008612093598807491,0.039067161475469826,0.0,1.5398491520801505,a red belly,76
84,185,Red legged Kittiwake,Bohemian Waxwing,0.012818862750916407,0.004222064096890996,3,10,13,0.0090816288925837,0.017047051993630675,0.0,3.0361601467205768,a red belly,76
84,188,Red legged Kittiwake,Pileated Woodpecker,0.09658796028472176,0.003132978177988747,9,10,13,0.0929462167439099,0.10018102871621093,0.0,30.829439200211134,a red belly,76
84,189,Red legged Kittiwake,Red bellied Woodpecker,0.12937805995035354,0.020217509803896024,12,10,13,0.10489035791216239,0.15221872312399332,0.0,6.399307392398167,a red belly,76
137,7,Cliff Swallow,Parakeet Auklet,0.2415567985389329,1.2278584006451728e-07,3,12,11,0.24155666739162293,0.2415568694293707,0.0,1967285.7320215176,a red belly,76
137,10,Cliff Swallow,Red winged Blackbird,0.1371180721331169,0.008243322143638297,3,12,12,0.13142799839883285,0.14590087565944437,0.0,16.633836422649402,a red belly,76
137,36,Cliff Swallow,Northern Flicker,0.20696851254655493,0.008983921178273738,3,12,17,0.19938866738711183,0.21616777639181906,0.0,23.03765899282815,a red belly,76
137,58,Cliff Swallow,Pigeon Guillemot,0.1534826951404944,0.016503007785818667,3,12,15,0.13584708287516664,0.16319187434946336,0.0,9.300286173474667,a red belly,76
137,61,Cliff Swallow,Heermann Gull,0.06324609567070416,0.0006138507338329657,9,11,18,0.06242762802559354,0.06365532949325947,0.0,103.0317177805676,a red belly,76
137,67,Cliff Swallow,Anna Hummingbird,0.2937813027265316,0.000708756449613149,3,11,18,0.2930242813816296,0.2941905034535056,0.0,414.5024746827769,a red belly,76
137,83,Cliff Swallow,White breasted Kingfisher,0.22285891949512857,0.003959939885927337,6,10,18,0.21775395766847305,0.22564789234593052,0.0,56.27835923238042,a red belly,76
137,84,Cliff Swallow,Red legged Kittiwake,0.1177932466766048,0.003959862163308484,6,10,13,0.11268838805840975,0.12058221204359287,0.0,29.74680475959829,a red belly,76
137,141,Cliff Swallow,Artic Tern,0.10074987804630209,9.341081408332716e-08,9,12,17,0.10074975349854998,0.10074994032017814,0.0,1078556.0588345826,a red belly,76
137,185,Cliff Swallow,Bohemian Waxwing,0.126306550984333,1.0443758202770963e-07,6,12,18,0.12630641615599436,0.12630661839850232,0.0,1209385.9235930776,a red belly,76
137,189,Cliff Swallow,Red bellied Woodpecker,0.2536906444946024,0.014165073670628605,15,12,14,0.239412997180801,0.2721440882210898,0.0,17.909588779811457,a red belly,76
141,7,Artic Tern,Parakeet Auklet,0.1408069204926308,1.492432275155446e-08,3,12,11,0.14080690455199155,0.14080692910919257,0.0,9434095.519171663,a red belly,76
141,10,Artic Tern,Red winged Blackbird,0.0363681940868148,0.008243280913803937,3,12,12,0.030678067419736117,0.045150944680347645,0.0,4.411859120499207,a red belly,76
141,36,Artic Tern,Northern Flicker,0.10621863450025286,0.00898390136949379,3,12,17,0.09863873640801508,0.11541784541272232,0.0,11.823219124946233,a red belly,76
141,58,Artic Tern,Pigeon Guillemot,0.05273281709419231,0.014760786107584982,6,12,15,0.033678151627317465,0.06246214265289296,0.0,3.572493816133716,a red belly,76
141,61,Artic Tern,Heermann Gull,0.041264023233555526,0.022606255724827325,6,11,17,0.012079472586101425,0.05585629855728258,0.0,1.8253364791592608,a red belly,76
141,67,Artic Tern,Anna Hummingbird,0.1892711838222719,0.02188846262896249,9,11,17,0.17467887540296356,0.21845580066088854,0.0,8.647075266180824,a red belly,76
141,137,Artic Tern,Cliff Swallow,0.10074987804630209,9.647427394722213e-08,6,12,17,0.10074975349854998,0.10074994032017814,0.0,1044307.768448716,a red belly,76
141,185,Artic Tern,Bohemian Waxwing,0.025556672938030916,8.903249101478817e-09,3,12,17,0.025556663428488374,0.02555667807832418,0.0,2870165.990053722,a red belly,76
141,189,Artic Tern,Red bellied Woodpecker,0.15294076644830026,0.016760444040839338,3,12,14,0.13916814940567862,0.17026286337449975,0.0,9.125102298394484,a red belly,76
185,7,Bohemian Waxwing,Parakeet Auklet,0.11525024755459991,5.214402743503969e-09,9,12,11,0.1152502406020629,0.11525025103086839,0.0,22098053.251620796,a red belly,76
185,36,Bohemian Waxwing,Northern Flicker,0.08066196156222194,0.008983899734466984,3,12,17,0.0730820591007349,0.08986116810544213,0.0,8.978501979912082,a red belly,76
185,61,Bohemian Waxwing,Heermann Gull,0.05511091984254912,0.0044310239318647495,3,11,18,0.052552666982701335,0.05984368763326753,0.0,12.43751346811588,a red belly,76
185,83,Bohemian Waxwing,White breasted Kingfisher,0.10635121024692935,0.01618130122710172,3,10,18,0.08907635757653713,0.11714065609077862,0.0,6.572475769886261,a red belly,76
185,84,Bohemian Waxwing,Red legged Kittiwake,0.012818862750916407,0.004222064096890996,3,10,13,0.0090816288925837,0.017047051993630675,0.0,3.0361601467205768,a red belly,76
185,137,Bohemian Waxwing,Cliff Swallow,0.126306550984333,1.0112125397852106e-07,9,12,18,0.12630641615599436,0.12630661839850232,0.0,1249048.0187591666,a red belly,76
185,141,Bohemian Waxwing,Artic Tern,0.025556672938030916,8.903249101478817e-09,3,12,17,0.025556663428488374,0.02555667807832418,0.0,2870165.990053722,a red belly,76
185,189,Bohemian Waxwing,Red bellied Woodpecker,0.12738409351026936,0.016760452530180804,3,12,14,0.11361147132735444,0.1447061999460114,0.0,7.600277693772683,a red belly,76
188,7,Pileated Woodpecker,Parakeet Auklet,0.002345810045893478,5.3725546193185115e-08,3,12,11,0.002345752636571241,0.002345841573379315,0.0,43662.02951998112,a red belly,76
188,10,Pileated Woodpecker,Red winged Blackbird,0.10209291635992253,0.007372961919605089,6,12,12,0.09265649264359277,0.10789100780366645,0.0,13.846933899740511,a red belly,76
188,36,Pileated Woodpecker,Northern Flicker,0.032242475946484474,0.008983848150710275,3,12,17,0.02304332971066387,0.03982235085682957,0.0,3.588938214672117,a red belly,76
188,58,Pileated Woodpecker,Pigeon Guillemot,0.08572829335254502,0.014760768543507111,6,12,15,0.07599903844386213,0.10478293698676233,0.0,5.807847544933348,a red belly,76
188,61,Pileated Woodpecker,Heermann Gull,0.16885103325468862,0.004021567167074766,6,11,18,0.16365921236710235,0.17144699404221364,0.0,41.986376503944406,a red belly,76
188,83,Pileated Woodpecker,White breasted Kingfisher,0.008477712533801992,0.0036175520535368377,3,10,18,0.005061955081026054,0.011934837468260389,0.0,2.3434942762385242,a red belly,76
188,84,Pileated Woodpecker,Red legged Kittiwake,0.09658796028472176,0.003617651588854053,3,10,13,0.09313073767641664,0.1000038090501026,0.0,26.699077532952366,a red belly,76
